Date,Away Team,Away Score,Home Team,Home Score
2017-11-04,montana tech,35,coll of idaho,64
2017-11-04,harvard,21,columbia,14
2017-11-04,fairmont st,35,concord,0
2017-11-04,aurora,36,concordia wi,14
2017-11-04,st olaf,12,concordia-moorhead,54
2017-11-04,south florida,37,connecticut,20
2017-11-04,grinnell,20,cornell ia,41
2017-11-04,utica,23,cortland st,24
2017-11-04,peru st,47,culver-stockton,42
2017-11-04,point u.,19,cumberlands ky,52
2017-11-04,western new england,42,curry,28
2017-11-04,dordt,52,dakota wesleyan,62
2017-11-04,cornell ny,0,dartmouth,10
2017-11-04,ferris st,26,davenport,0
2017-11-04,campbell,42,davidson,29
2017-11-04,marist,17,dayton,36
2017-11-04,suny-maritime,17,dean,14
2017-11-04,colorado st-pueblo,31,dixie st,10
2017-11-04,morningside,41,doane,10
2017-11-04,coe,21,dubuque,35
2017-11-04,vmi,6,east tennessee st,24
2017-11-04,mcmurry,21,east texas baptist,66
2017-11-04,eastern kentucky,20,eastern illinois,23
2017-11-04,weber st,28,eastern washington,20
2017-11-04,california pa,30,edinboro,13
2017-11-04,southeastern fl,77,edward waters,12
2017-11-04,bowie st,77,elizabeth city st,21
2017-11-04,towson,30,elon,33
2017-11-04,missouri western,27,emporia st,30
2017-11-04,greensboro,13,ferrum,52
2017-11-04,alderson broaddus,28,findlay,70
2017-11-04,plymouth st,24,fitchburg st,7
2017-11-04,howard,37,florida a&m,26
2017-11-04,texas-san antonio,7,florida int'l,14
2017-11-04,syracuse,24,florida st,27
2017-11-04,west georgia,20,florida tech,13
2017-11-04,holy cross,42,fordham,20
2017-11-04,albany st ga,34,fort valley st,9
2017-11-04,western conn st,35,framingham st,39
2017-11-04,anderson,17,franklin,63
2017-11-04,brigham young,13,fresno st,20
2017-11-04,kean,14,frostburg st,17
2017-11-04,clarion,28,gannon,38
2017-11-04,charleston southern,10,gardner-webb,9
2017-11-04,wash & jeff,31,geneva,17
2017-11-04,pacific lutheran,13,george fox,3
2017-11-04,lafayette,7,georgetown dc,0
2017-11-04,south carolina,10,georgia,24
2017-11-04,georgia st,21,georgia southern,17
2017-11-04,muhlenberg,39,gettysburg,14
2017-11-04,wv wesleyan,27,glenville st,20
2017-11-04,william penn,42,graceland,6
2017-11-04,minnesota-morris,21,greenville,49
2017-11-04,bethany wv,43,grove city,34
2017-11-04,randolph-macon,38,guilford,22
2017-11-04,st john's mn,72,hamline,6
2017-11-04,shenandoah,43,hampden-sydney,49
2017-11-04,north carolina central,14,hampton,6
2017-11-04,manchester,35,hanover,34
2017-11-04,east central ok,13,harding,44
2017-11-04,belhaven,7,hardin-simmons,55
2017-11-04,buffalo st,24,hartwick,20
2017-11-04,rhodes,42,hendrix,70
2017-11-04,malone,7,hillsdale,45
2017-11-04,st lawrence,7,hobart,34
2017-11-04,albion,10,hope,48
2017-11-04,east carolina,27,houston,52
2017-11-04,methodist,7,huntingdon al,55
2017-11-04,alfred st,0,husson,63
2017-11-04,uc-davis,56,idaho st,17
2017-11-04,lake forest,28,illinois college,21
2017-11-04,western illinois,31,illinois st,14
2017-11-04,wisconsin,45,indiana,17
2017-11-04,youngstown st,66,indiana st,24
2017-11-04,missouri s&t,34,indianapolis,43
2017-11-04,ohio state,24,iowa,55
2017-11-04,union ny,3,ithaca,20
2017-11-04,alabama st,13,jackson st,3
2017-11-04,valparaiso,17,jacksonville fl,20
2017-11-04,murray st,23,jacksonville st,59
2017-11-04,valley city st,40,jamestown,14
2017-11-04,juniata,14,johns hopkins,57
2017-11-04,baylor,38,kansas,9
2017-11-04,bethel ks,24,kansas wesleyan,58
2017-11-04,mississippi,37,kentucky,34
2017-11-04,bethel tn,35,kentucky christian,14
2017-11-04,depauw,37,kenyon,32
2017-11-04,walsh,31,lake erie,7
2017-11-04,concordia il,13,lakeland,49
2017-11-04,central arkansas,42,lamar,14
2017-11-04,central st oh,20,lane,28
2017-11-04,ripon,14,lawrence,7
2017-11-04,lycoming,17,lebanon valley,20
2017-11-04,carson-newman,42,lenoir-rhyne,28
2017-11-04,whitworth,48,lewis & clark or,7
2017-11-04,duquesne,24,liberty,27
2017-11-04,william jewell,13,lincoln mo,3
2017-11-04,chowan,73,lincoln pa,30
2017-11-04,siena heights,48,lindenwood-belleville,0
2017-11-04,georgetown ky,14,lindsey wilson,37
2017-11-04,puget sound,0,linfield,23
2017-11-04,merrimack,7,liu post,49
2017-11-04,johnson c. smith,27,livingstone,14
2017-11-04,east stroudsburg,37,lock haven,27
2017-11-04,mary hardin-baylor,51,louisiana college,20
2017-11-04,north texas,24,louisiana tech,23
2017-11-04,appalachian st,45,louisiana-monroe,52
2017-11-04,central ia,23,luther,21
2017-11-04,bacone,14,lyon,34
2017-11-04,delaware,31,maine,17
2017-11-04,springfield,62,maine maritime,0
2017-11-04,missouri baptist,0,marian in,62
2017-11-04,unc-pembroke,44,mars hill,56
2017-11-04,eureka,63,martin luther,26
2017-11-04,lagrange,23,maryville tn,35
2017-11-04,umass-dartmouth,37,mass maritime,14
2017-11-04,dakota st,34,mayville st,6
2017-11-04,quincy,14,mckendree,42
2017-11-04,se louisiana,3,mcneese st,13
2017-11-04,tabor,46,mcpherson,29
2017-11-04,samford,20,mercer,3
2017-11-04,catholic,27,merchant marine,62
2017-11-04,indiana pa,36,mercyhurst,10
2017-11-04,virginia tech,10,miami fl,28
2017-11-04,minnesota,10,michigan,33
2017-11-04,penn state,24,michigan st,27
2017-11-04,utep,3,middle tennessee st,30
2017-11-04,hamilton,20,middlebury,41
2017-11-04,hastings,24,midland u.,32
2017-11-04,tarleton st,42,midwestern st,45
2017-11-04,west chester,27,millersville,24
2017-11-04,elmhurst,7,millikin,41
2017-11-04,wayne st ne,27,minn st-mankato,48
2017-11-04,minnesota-crookston,6,minnesota-duluth,54
2017-11-04,minn st-moorhead,22,minot st,16
2017-11-04,delaware valley,51,misericordia,7
2017-11-04,shorter,29,mississippi college,30
2017-11-04,massachusetts,23,mississippi st,34
2017-11-04,texas southern,38,mississippi valley st,21
2017-11-04,florida,16,missouri,45
2017-11-04,lindenwood,37,missouri southern,17
2017-11-04,baker,22,missouri valley,27
2017-11-04,norwich,0,mit,20
2017-11-04,knox,10,monmouth il,52
2017-11-04,presbyterian,21,monmouth nj,42
2017-11-04,northern arizona,15,montana,17
2017-11-04,kennesaw st,16,montana st,14
2017-11-04,southern oregon,38,montana st-northern,17
2017-11-04,dickinson,18,moravian,35
2017-11-04,clark atlanta,0,morehouse,40
2017-11-04,st john fisher,28,morrisville st,35
2017-11-04,anna maria,41,mount ida,58
2017-11-04,muskingum,7,mount union,59
2017-11-04,defiance,10,mt st joseph,56
2017-11-04,northwestern,31,nebraska,24
2017-11-04,simpson,38,nebraska wesleyan,45
2017-11-04,pittsburg st,35,nebraska-kearney,13
2017-11-04,utah st,24,new mexico,10
2017-11-04,fort lewis,30,new mexico highlands,20
2017-11-04,houston baptist,17,nicholls st,23
2017-11-04,endicott,52,nichols,13
2017-11-04,north carolina a&t,35,norfolk st,7
2017-11-04,clemson,38,north carolina st,31
2017-11-04,carthage,20,north central,43
2017-11-04,delta st,33,north greenville,30
2017-11-04,carroll wi,6,north park,37
2017-11-04,south dakota,29,northern iowa,34
2017-11-04,crown,7,northwestern mn,24
2017-11-04,abilene christian,23,northwestern st,26
2017-11-04,saginaw valley st,21,northwood,35
2017-11-04,wake forest,37,notre dame,48
2017-11-04,virginia-wise,28,notre dame oh,31
2017-11-04,fort hays st,13,nw missouri st,12
2017-11-04,oklahoma baptist,24,nw oklahoma st,31
2017-11-04,hiram,14,oberlin,27
2017-11-04,kentucky wesleyan,7,ohio dominican,63
2017-11-04,oklahoma,62,oklahoma st,52
2017-11-04,unc-charlotte,0,old dominion,6
2017-11-04,adrian,33,olivet,22
2017-11-04,southwestern ks,44,ottawa,17
2017-11-04,john carroll,52,otterbein,16
2017-11-04,princeton,35,pennsylvania,38
2017-11-04,la verne,21,pomona-pitzer,28
2017-11-04,illinois,10,purdue,29
2017-11-04,whittier,7,redlands,76
2017-11-04,bluefield va,0,reinhardt,54
2017-11-04,james madison,38,rhode island,3
2017-11-04,st francis il,28,robert morris il,18
2017-11-04,kalamazoo,13,rockford,6
2017-11-04,eastern oregon,21,rocky mountain,17
2017-11-04,montclair st,13,rowan,3
2017-11-04,rochester,14,rpi,63
2017-11-04,maryland,24,rutgers,31
2017-11-04,northern colorado,21,sacramento st,50
2017-11-04,incarnate word,20,sam houston st,57
2017-11-04,drake,15,san diego,45
2017-11-04,san diego st,52,san josé st,7
2017-11-04,delaware st,21,savannah st,35
2017-11-04,tennessee-martin,16,se missouri st,14
2017-11-04,slippery rock,77,seton hill,38
2017-11-04,centre,47,sewanee,0
2017-11-04,st augustine's,31,shaw,14
2017-11-04,charleston wv,12,shepherd,49
2017-11-04,bloomsburg,6,shippensburg,20
2017-11-04,central washington,51,simon fraser,0
2017-11-04,central florida,31,smu,24
2017-11-04,louisiana-lafayette,19,south alabama,14
2017-11-04,north dakota st,21,south dakota st,33
2017-11-04,colorado mesa,69,south dakota tech,7
2017-11-04,ouachita baptist,45,southern arkansas,42
2017-11-04,arizona,35,southern cal,49
2017-11-04,missouri st,36,southern illinois,28
2017-11-04,prairie view a&m,31,southern u.,37
2017-11-04,north dakota,21,southern utah,47
2017-11-04,howard payne,6,southwestern tx,70
2017-11-04,southern conn st,35,st anselm,28
2017-11-04,taylor,20,st francis in,40
2017-11-04,sterling,39,st mary ks,20
2017-11-04,beloit,7,st norbert,47
2017-11-04,macmurray,34,st scholastica,26
2017-11-04,gustavus adolphus,7,st thomas,58
2017-11-04,olivet nazarene,29,st xavier,30
2017-11-04,butler,23,stetson,6
2017-11-04,pace,30,stonehill,56
2017-11-04,albany ny,21,stony brook,28
2017-11-04,texas lutheran,40,sul ross st,14
2017-11-04,mcdaniel,10,susquehanna,33
2017-11-04,langston,14,sw assem of god,10
2017-11-04,winona st,45,sw minnesota st,7
2017-11-04,southern nazarene,17,sw oklahoma st,20
2017-11-04,texas-permian basin,0,tamu-commerce,52
2017-11-04,texas,7,tcu,24
2017-11-04,southern miss,10,tennessee,24
2017-11-04,virginia u-lynchburg,0,tennessee st,60
2017-11-04,austin peay,35,tennessee tech,28
2017-11-04,auburn,42,texas a&m,27
2017-11-04,ok panhandle st,34,texas college,13
2017-11-04,new mexico st,45,texas st-san marcos,35
2017-11-04,kansas st,42,texas tech,35
2017-11-04,arizona christian,63,texas wesleyan,7
2017-11-04,western carolina,31,the citadel,19
2017-11-04,thiel,7,thomas more,56
2017-11-04,michigan tech,7,tiffin,14
2017-11-04,finlandia,14,trinity bible,37
2017-11-04,st ambrose,12,trinity int'l,7
2017-11-04,austin,35,trinity tx,49
2017-11-04,sw baptist,12,truman st,28
2017-11-04,cincinnati,17,tulane,16
2017-11-04,miles,20,tuskegee,50
2017-11-04,st andrews,42,union ky,43
2017-11-04,hawai`i,23,unlv,31
2017-11-04,sioux falls,19,upper iowa,7
2017-11-04,franklin & marshall,42,ursinus,28
2017-11-04,uw-stout,7,uw-la crosse,21
2017-11-04,uw-eau claire,7,uw-oshkosh,42
2017-11-04,uw-river falls,21,uw-stevens point,14
2017-11-04,uw-platteville,16,uw-whitewater,17
2017-11-04,west alabama,38,valdosta st,14
2017-11-04,western kentucky,17,vanderbilt,31
2017-11-04,richmond,22,villanova,0
2017-11-04,georgia tech,36,virginia,40
2017-11-04,virginia union,39,virginia st,40
2017-11-04,robert morris pa,7,wagner,27
2017-11-04,presentation,33,waldorf,41
2017-11-04,pikeville,21,warner u.,34
2017-11-04,central oklahoma,27,washburn,10
2017-11-04,oregon,3,washington,38
2017-11-04,bridgewater va,21,washington and lee,49
2017-11-04,stanford,21,washington st,24
2017-11-04,northern michigan,24,wayne st mi,26
2017-11-04,st vincent,21,waynesburg,31
2017-11-04,salisbury,20,wesley,30
2017-11-04,williams,0,wesleyan,35
2017-11-04,north alabama,7,west florida,30
2017-11-04,iowa st,16,west virginia,20
2017-11-04,urbana,36,west virginia st,35
2017-11-04,tamu-kingsville,23,western new mexico,35
2017-11-04,azusa pacific,41,western oregon,16
2017-11-04,humboldt st,48,western st co,3
2017-11-04,iowa wesleyan,21,westminster mo,27
2017-11-04,augustana il,10,wheaton,53
2017-11-04,king's pa,6,widener,27
2017-11-04,stevenson,44,wilkes,12
2017-11-04,pacific or,41,willamette,13
2017-11-04,new hampshire,35,william & mary,16
2017-11-04,southern virginia,16,william paterson,6
2017-11-04,ohio northern,49,wilmington,45
2017-11-04,limestone,20,wingate,44
2017-11-04,fayetteville st,23,winston-salem st,22
2017-11-04,ohio wesleyan,23,wittenberg,42
2017-11-04,chattanooga,21,wofford,24
2017-11-04,denison,36,wooster,26
2017-11-04,coast guard,16,wpi,44
2017-11-04,colorado st,13,wyoming,16
2017-11-07,bowling green,28,buffalo,38
2017-11-07,akron,14,miami oh,24
2017-11-08,eastern michigan,30,central michigan,42
2017-11-08,toledo,10,ohio u.,38
2017-11-08,kent st,20,western michigan,48
2017-11-09,georgia southern,6,appalachian st,27
2017-11-09,west liberty,7,fairmont st,13
2017-11-09,ball st,17,northern illinois,63
2017-11-09,north carolina,34,pittsburgh,31
2017-11-09,augustana sd,21,winona st,52
2017-11-10,dartmouth,33,brown,10
2017-11-10,temple,35,cincinnati,24
2017-11-10,southern virginia,0,new jersey,27
2017-11-10,washington,22,stanford,30
2017-11-10,brigham young,31,unlv,21
2017-11-10,western conn st,0,westfield st,18
2017-11-11,sam houston st,44,abilene christian,35
2017-11-11,new mexico highlands,41,adams st,48
2017-11-11,alma,21,adrian,56
2017-11-11,wyoming,28,air force,14
2017-11-11,jackson st,10,alabama a&m,7
2017-11-11,grambling st,24,alabama st,7
2017-11-11,kalamazoo,3,albion,24
2017-11-11,lebanon valley,14,albright,28
2017-11-11,mississippi valley st,0,alcorn st,59
2017-11-11,hartwick,21,alfred,63
2017-11-11,castleton,49,alfred st,21
2017-11-11,dean,27,anna maria,0
2017-11-11,oregon st,28,arizona,49
2017-11-11,harding,24,arkansas tech,17
2017-11-11,duke,16,army,21
2017-11-11,saginaw valley st,19,ashland,31
2017-11-11,bentley,35,assumption,31
2017-11-11,georgia,17,auburn,40
2017-11-11,colorado mesa,35,azusa pacific,56
2017-11-11,sw assem of god,29,bacone,8
2017-11-11,texas tech,38,baylor,24
2017-11-11,sul ross st,34,belhaven,27
2017-11-11,aurora,14,benedictine il,20
2017-11-11,trinity tx,21,berry,24
2017-11-11,friends,0,bethel ks,13
2017-11-11,hamline,14,bethel mn,54
2017-11-11,clarion,15,bloomsburg,31
2017-11-11,north carolina st,17,boston college,14
2017-11-11,colby,31,bowdoin,20
2017-11-11,georgetown dc,0,bucknell,12
2017-11-11,st john fisher,14,buffalo st,35
2017-11-11,valparaiso,36,butler,28
2017-11-11,redlands,21,cal lutheran,17
2017-11-11,sacramento st,49,cal poly slo,14
2017-11-11,drake,45,campbell,10
2017-11-11,case western reserve,41,carnegie mellon,34
2017-11-11,wheaton,71,carroll wi,0
2017-11-11,unc-pembroke,10,carson-newman,45
2017-11-11,north park,12,carthage,35
2017-11-11,lenoir-rhyne,20,catawba,24
2017-11-11,connecticut,24,central florida,49
2017-11-11,dubuque,21,central ia,38
2017-11-11,avila,17,central methodist,20
2017-11-11,birmingham-southern,17,centre,42
2017-11-11,colorado st-pueblo,28,chadron st,6
2017-11-11,glenville st,14,charleston wv,28
2017-11-11,edinboro,63,cheyney,0
2017-11-11,pomona-pitzer,29,claremont-mudd-scripps,28
2017-11-11,florida st,14,clemson,31
2017-11-11,merchant marine,48,coast guard,23
2017-11-11,troy,42,coastal carolina,17
2017-11-11,buena vista,33,coe,35
2017-11-11,montana st-northern,22,coll of idaho,45
2017-11-11,southern cal,38,colorado,24
2017-11-11,black hills st,33,colorado mines,41
2017-11-11,boise st,59,colorado st,52
2017-11-11,siena heights,0,concordia mi,37
2017-11-11,morningside,35,concordia ne,0
2017-11-11,hope,70,concordia wi,6
2017-11-11,sw minnesota st,20,concordia-st paul,37
2017-11-11,ripon,42,cornell ia,11
2017-11-11,columbia,18,cornell ny,8
2017-11-11,graceland,30,culver-stockton,67
2017-11-11,kentucky christian,23,cumberland tn,62
2017-11-11,wayne st mi,34,davenport,27
2017-11-11,san diego,63,davidson,7
2017-11-11,bluffton,33,defiance,26
2017-11-11,albany ny,3,delaware,22
2017-11-11,morgan st,30,delaware st,33
2017-11-11,widener,13,delaware valley,47
2017-11-11,florida tech,20,delta st,42
2017-11-11,kenyon,20,denison,51
2017-11-11,wabash,22,depauw,21
2017-11-11,ursinus,17,dickinson,40
2017-11-11,mayville st,7,dickinson st,70
2017-11-11,briar cliff,37,dordt,58
2017-11-11,central conn st,28,duquesne,27
2017-11-11,rose-hulman,83,earlham,14
2017-11-11,tulane,31,east carolina,24
2017-11-11,california pa,31,east stroudsburg,14
2017-11-11,austin peay,31,eastern kentucky,24
2017-11-11,midwestern st,56,eastern new mexico,43
2017-11-11,carroll mt,34,eastern oregon,41
2017-11-11,north central,49,elmhurst,7
2017-11-11,washburn,20,emporia st,26
2017-11-11,becker,0,endicott,38
2017-11-11,baker,26,evangel,6
2017-11-11,edward waters,3,faulkner,49
2017-11-11,misericordia,36,fdu-florham,41
2017-11-11,umass-dartmouth,38,fitchburg st,0
2017-11-11,old dominion,37,florida int'l,30
2017-11-11,nebraska-kearney,7,fort hays st,41
2017-11-11,dixie st,23,fort lewis,13
2017-11-11,tuskegee,13,fort valley st,6
2017-11-11,worcester st,20,framingham st,48
2017-11-11,gettysburg,21,franklin & marshall,51
2017-11-11,the citadel,20,furman,56
2017-11-11,cincinnati christian,6,georgetown ky,54
2017-11-11,virginia tech,22,georgia tech,28
2017-11-11,tiffin,7,grand valley st,45
2017-11-11,averett,54,greensboro,0
2017-11-11,beloit,35,grinnell,0
2017-11-11,emory & henry,38,guilford,42
2017-11-11,carleton,0,gustavus adolphus,52
2017-11-11,bates,14,hamilton,35
2017-11-11,franklin,56,hanover,14
2017-11-11,pennsylvania,23,harvard,6
2017-11-11,northwestern ia,31,hastings,12
2017-11-11,fresno st,31,hawai`i,21
2017-11-11,capital,20,heidelberg,63
2017-11-11,millsaps,21,hendrix,35
2017-11-11,ohio wesleyan,24,hiram,3
2017-11-11,lamar,23,houston baptist,16
2017-11-11,norfolk st,24,howard,28
2017-11-11,louisiana college,61,howard payne,38
2017-11-11,central washington,42,humboldt st,28
2017-11-11,mount ida,14,husson,42
2017-11-11,indiana,24,illinois,14
2017-11-11,macalester,27,illinois college,32
2017-11-11,millikin,6,illinois wesleyan,31
2017-11-11,central arkansas,56,incarnate word,10
2017-11-11,western illinois,45,indiana st,0
2017-11-11,notre dame oh,27,indianapolis,42
2017-11-11,oklahoma st,49,iowa st,42
2017-11-11,cortland st,20,ithaca,48
2017-11-11,stetson,10,jacksonville fl,13
2017-11-11,richmond,13,james madison,20
2017-11-11,mount union,31,john carroll,27
2017-11-11,susquehanna,28,juniata,21
2017-11-11,west virginia,28,kansas st,23
2017-11-11,rowan,28,kean,27
2017-11-11,charleston southern,0,kennesaw st,38
2017-11-11,alderson broaddus,40,kentucky wesleyan,28
2017-11-11,wilkes,26,king's pa,40
2017-11-11,lawrence,0,knox,30
2017-11-11,slippery rock,34,kutztown,42
2017-11-11,whittier,17,la verne,82
2017-11-11,colgate,27,lafayette,0
2017-11-11,huntingdon al,27,lagrange,17
2017-11-11,hillsdale,54,lake erie,0
2017-11-11,chicago,33,lake forest,13
2017-11-11,rockford,31,lakeland,57
2017-11-11,holy cross,21,lehigh,34
2017-11-11,presbyterian,28,liberty,47
2017-11-11,central missouri,31,lindenwood,24
2017-11-11,marian in,63,lindenwood-belleville,0
2017-11-11,campbellsville,28,lindsey wilson,49
2017-11-11,mercyhurst,23,lock haven,10
2017-11-11,luther,35,loras,21
2017-11-11,florida atlantic,48,louisiana tech,23
2017-11-11,virginia,21,louisville,38
2017-11-11,arkansas,10,lsu,33
2017-11-11,catholic,33,maine maritime,14
2017-11-11,walsh,38,malone,24
2017-11-11,anderson,9,manchester,22
2017-11-11,otterbein,48,marietta,14
2017-11-11,morehead st,31,marist,38
2017-11-11,western kentucky,23,marshall,30
2017-11-11,minnesota-duluth,62,mary,27
2017-11-11,east texas baptist,21,mary hardin-baylor,31
2017-11-11,michigan,35,maryland,10
2017-11-11,ferrum,31,maryville tn,24
2017-11-11,bridgewater st ma,18,mass maritime,21
2017-11-11,maine,31,massachusetts,44
2017-11-11,johns hopkins,56,mcdaniel,21
2017-11-11,hardin-simmons,28,mcmurry,0
2017-11-11,northwestern st,24,mcneese st,44
2017-11-11,sterling,50,mcpherson,34
2017-11-11,north carolina wesleyan,35,methodist,38
2017-11-11,notre dame,8,miami fl,41
2017-11-11,ferris st,49,michigan tech,7
2017-11-11,missouri valley,45,midamerica nazarene,49
2017-11-11,doane,20,midland u.,31
2017-11-11,gannon,39,millersville,7
2017-11-11,bemidji st,45,minn st-moorhead,14
2017-11-11,nebraska,21,minnesota,54
2017-11-11,northern st sd,62,minnesota-crookston,20
2017-11-11,louisiana-lafayette,22,mississippi,50
2017-11-11,alabama,31,mississippi st,24
2017-11-11,tennessee,17,missouri,50
2017-11-11,quincy,16,missouri s&t,63
2017-11-11,northern iowa,25,missouri st,10
2017-11-11,nw missouri st,30,missouri western,0
2017-11-11,st norbert,6,monmouth il,9
2017-11-11,gardner-webb,14,monmouth nj,41
2017-11-11,northern colorado,14,montana,44
2017-11-11,southern oregon,24,montana tech,10
2017-11-11,rocky mountain,48,montana-western,42
2017-11-11,william paterson,20,montclair st,27
2017-11-11,moravian,14,muhlenberg,29
2017-11-11,tennessee tech,21,murray st,31
2017-11-11,wilmington,7,muskingum,41
2017-11-11,smu,40,navy,43
2017-11-11,san josé st,14,nevada,59
2017-11-11,elon,6,new hampshire,16
2017-11-11,merrimack,31,new haven,21
2017-11-11,mars hill,0,newberry,28
2017-11-11,mississippi college,7,north alabama,16
2017-11-11,savannah st,17,north carolina a&t,36
2017-11-11,bethune-cookman,13,north carolina central,10
2017-11-11,eastern washington,21,north dakota,14
2017-11-11,south dakota,14,north dakota st,49
2017-11-11,utep,10,north texas,45
2017-11-11,central oklahoma,62,northeastern st ok,21
2017-11-11,montana st,36,northern arizona,37
2017-11-11,northwood,24,northern michigan,21
2017-11-11,purdue,13,northwestern,23
2017-11-11,wpi,42,norwich,7
2017-11-11,sw oklahoma st,7,nw oklahoma st,35
2017-11-11,allegheny,37,oberlin,63
2017-11-11,findlay,24,ohio dominican,49
2017-11-11,baldwin wallace,25,ohio northern,42
2017-11-11,michigan st,3,ohio state,48
2017-11-11,texas wesleyan,6,ok panhandle st,65
2017-11-11,tcu,20,oklahoma,38
2017-11-11,st ambrose,17,olivet nazarene,20
2017-11-11,kansas wesleyan,50,ottawa,24
2017-11-11,henderson st,42,ouachita baptist,49
2017-11-11,lewis & clark or,24,pacific lutheran,40
2017-11-11,linfield,35,pacific or,7
2017-11-11,rutgers,6,penn state,35
2017-11-11,benedictine ks,66,peru st,17
2017-11-11,bluefield va,17,pikeville,20
2017-11-11,missouri southern,7,pittsburg st,56
2017-11-11,weber st,63,portland st,17
2017-11-11,arkansas-pine bluff,12,prairie view a&m,35
2017-11-11,dakota st,59,presentation,21
2017-11-11,yale,35,princeton,31
2017-11-11,george fox,21,puget sound,7
2017-11-11,hampden-sydney,28,randolph-macon,56
2017-11-11,villanova,6,rhode island,20
2017-11-11,austin,32,rhodes,37
2017-11-11,southern miss,43,rice,34
2017-11-11,st xavier,31,robert morris il,7
2017-11-11,bryant,42,robert morris pa,17
2017-11-11,hobart,51,rochester,12
2017-11-11,frostburg st,14,salisbury,7
2017-11-11,curry,37,salve regina,20
2017-11-11,east tennessee st,7,samford,42
2017-11-11,east central ok,24,se oklahoma st,27
2017-11-11,washington and lee,48,shenandoah,21
2017-11-11,seton hill,13,shippensburg,51
2017-11-11,valdosta st,52,shorter,0
2017-11-11,minn st-mankato,27,sioux falls,23
2017-11-11,arkansas st,19,south alabama,24
2017-11-11,florida,20,south carolina,28
2017-11-11,hampton,15,south carolina st,33
2017-11-11,illinois st,24,south dakota st,27
2017-11-11,ave maria,0,southeastern fl,65
2017-11-11,arkansas-monticello,20,southern arkansas,51
2017-11-11,pace,0,southern conn st,34
2017-11-11,youngstown st,28,southern illinois,20
2017-11-11,oklahoma baptist,34,southern nazarene,28
2017-11-11,st mary ks,18,southwestern ks,38
2017-11-11,mit,7,springfield,43
2017-11-11,reinhardt,54,st andrews,12
2017-11-11,liu post,45,st anselm,7
2017-11-11,minot st,23,st cloud st,13
2017-11-11,trinity int'l,30,st francis il,55
2017-11-11,sacred heart,16,st francis pa,7
2017-11-11,concordia-moorhead,3,st john's mn,10
2017-11-11,brockport st,28,st lawrence,7
2017-11-11,st thomas,97,st olaf,0
2017-11-11,bethany wv,34,st vincent,23
2017-11-11,nicholls st,34,stephen f. austin,13
2017-11-11,lycoming,14,stevenson,20
2017-11-11,american int'l,27,stonehill,38
2017-11-11,wagner,10,stony brook,38
2017-11-11,gallaudet,14,suny-maritime,54
2017-11-11,lincoln mo,7,sw baptist,52
2017-11-11,wake forest,64,syracuse,43
2017-11-11,bethany ks,21,tabor,65
2017-11-11,william jewell,34,tamu-kingsville,38
2017-11-11,tamu-commerce,33,tarleton st,21
2017-11-11,missouri baptist,13,taylor,21
2017-11-11,se missouri st,20,tennessee st,23
2017-11-11,jacksonville st,14,tennessee-martin,7
2017-11-11,kansas,27,texas,42
2017-11-11,new mexico,14,texas a&m,55
2017-11-11,lyon,41,texas college,3
2017-11-11,southwestern tx,51,texas lutheran,33
2017-11-11,southern u.,33,texas southern,7
2017-11-11,georgia st,33,texas st-san marcos,30
2017-11-11,angelo st,74,texas-permian basin,24
2017-11-11,alabama-birmingham,24,texas-san antonio,19
2017-11-11,grove city,51,thiel,21
2017-11-11,olivet,6,trine,28
2017-11-11,wesleyan,3,trinity ct,28
2017-11-11,mckendree,14,truman st,17
2017-11-11,middlebury,35,tufts,24
2017-11-11,wingate,17,tusculum,25
2017-11-11,southern utah,47,uc-davis,27
2017-11-11,arizona st,37,ucla,44
2017-11-11,middle tennessee st,35,unc-charlotte,21
2017-11-11,point u.,29,union ky,56
2017-11-11,rpi,20,union ny,14
2017-11-11,concord,15,urbana,36
2017-11-11,washington st,33,utah,25
2017-11-11,morrisville st,37,utica,35
2017-11-11,uw-stevens point,16,uw-platteville,34
2017-11-11,uw-la crosse,56,uw-river falls,7
2017-11-11,uw-oshkosh,31,uw-stout,0
2017-11-11,uw-eau claire,3,uw-whitewater,36
2017-11-11,kentucky,44,vanderbilt,21
2017-11-11,fayetteville st,19,virginia st,42
2017-11-11,shepherd,63,virginia-wise,35
2017-11-11,wofford,45,vmi,14
2017-11-11,jamestown,54,waldorf,55
2017-11-11,nebraska wesleyan,20,wartburg,41
2017-11-11,waynesburg,0,wash & jeff,42
2017-11-11,bridgewater va,7,washington mo,41
2017-11-11,langston,38,wayland baptist,19
2017-11-11,upper iowa,10,wayne st ne,28
2017-11-11,warner u.,14,webber int'l,18
2017-11-11,christopher newport,14,wesley,31
2017-11-11,north greenville,26,west alabama,29
2017-11-11,indiana pa,24,west chester,7
2017-11-11,west florida,34,west georgia,29
2017-11-11,western new mexico,21,west texas a&m,17
2017-11-11,mercer,35,western carolina,33
2017-11-11,nichols,14,western new england,55
2017-11-11,simon fraser,21,western oregon,24
2017-11-11,south dakota tech,35,western st co,16
2017-11-11,geneva,14,westminster pa,20
2017-11-11,willamette,24,whitworth,57
2017-11-11,towson,26,william & mary,14
2017-11-11,grand view,14,william penn,33
2017-11-11,amherst,24,williams,31
2017-11-11,iowa,14,wisconsin,38
2017-11-11,concordia il,27,wisconsin lutheran,29
