Date,Away Team,Away Score,Home Team,Home Score
2018-09-22,central washington,63,simon fraser,10
2018-09-22,seton hill,26,slippery rock,49
2018-09-22,navy,30,smu,31
2018-09-22,norfolk st,17,south carolina st,7
2018-09-22,east carolina,13,south florida,20
2018-09-22,bethel tn,40,southeastern fl,35
2018-09-22,nw oklahoma st,14,southern arkansas,27
2018-09-22,stonehill,21,southern conn st,42
2018-09-22,rice,22,southern miss,40
2018-09-22,alabama a&m,27,southern u.,29
2018-09-22,bethany ks,7,southwestern ks,52
2018-09-22,louisiana college,21,southwestern tx,19
2018-09-22,missouri baptist,20,st ambrose,25
2018-09-22,american int'l,21,st anselm,29
2018-09-22,bowie st,32,st augustine's,22
2018-09-22,siena heights,38,st francis il,27
2018-09-22,ithaca,21,st john fisher,14
2018-09-22,carleton,0,st john's mn,59
2018-09-22,grinnell,0,st norbert,91
2018-09-22,augsburg,3,st olaf,33
2018-09-22,westminster mo,20,st scholastica,23
2018-09-22,uw-eau claire,0,st thomas,49
2018-09-22,st francis in,27,st xavier,19
2018-09-22,abilene christian,21,stephen f. austin,24
2018-09-22,friends,34,sterling,43
2018-09-22,marist,14,stetson,19
2018-09-22,richmond,10,stony brook,36
2018-09-22,upper iowa,20,sw minnesota st,21
2018-09-22,connecticut,21,syracuse,51
2018-09-22,bethel ks,21,tabor,26
2018-09-22,colorado st-pueblo,23,tamu-commerce,13
2018-09-22,eastern new mexico,31,tamu-kingsville,14
2018-09-22,texas-permian basin,13,tarleton st,35
2018-09-22,florida,47,tennessee,21
2018-09-22,austin peay,7,tennessee-martin,37
2018-09-22,tcu,16,texas,31
2018-09-22,mary hardin-baylor,47,texas lutheran,14
2018-09-22,texas st-san marcos,21,texas-san antonio,25
2018-09-22,nevada,44,toledo,63
2018-09-22,bates,16,trinity ct,59
2018-09-22,wesleyan,13,tufts,16
2018-09-22,missouri s&t,16,tuskegee,7
2018-09-22,idaho,21,uc-davis,44
2018-09-22,plymouth st,16,umass-dartmouth,21
2018-09-22,webber int'l,27,union ky,9
2018-09-22,curry,6,union ny,49
2018-09-22,moravian,14,ursinus,21
2018-09-22,air force,32,utah st,42
2018-09-22,new mexico st,27,utep,20
2018-09-22,lakeland,12,uw-platteville,49
2018-09-22,cal lutheran,24,uw-stout,49
2018-09-22,shorter,0,valdosta st,52
2018-09-22,mayville st,0,valley city st,37
2018-09-22,truman st,34,valparaiso,20
2018-09-22,south carolina,37,vanderbilt,14
2018-09-22,bucknell,7,villanova,49
2018-09-22,louisville,3,virginia,27
2018-09-22,brevard,14,virginia u-lynchburg,16
2018-09-22,sacred heart,41,wagner,14
2018-09-22,notre dame,56,wake forest,27
2018-09-22,dakota st,35,waldorf,50
2018-09-22,tiffin,27,walsh,20
2018-09-22,grove city,10,wash & jeff,62
2018-09-22,central missouri,21,washburn,28
2018-09-22,arizona st,20,washington,27
2018-09-22,carthage,31,washington mo,51
2018-09-22,geneva,7,waynesburg,10
2018-09-22,northern colorado,28,weber st,45
2018-09-22,william paterson,7,wesley,43
2018-09-22,millersville,16,west chester,42
2018-09-22,florida tech,21,west georgia,30
2018-09-22,virginia-wise,17,west liberty,23
2018-09-22,kansas st,6,west virginia,35
2018-09-22,shepherd,27,west virginia st,7
2018-09-22,vmi,50,western carolina,52
2018-09-22,anna maria,7,western new england,59
2018-09-22,west texas a&m,27,western new mexico,17
2018-09-22,adams st,55,western st co,52
2018-09-22,bethany wv,3,westminster pa,21
2018-09-22,millikin,6,wheaton,63
2018-09-22,albright,0,widener,69
2018-09-22,misericordia,47,wilkes,45
2018-09-22,colby,14,williams,36
2018-09-22,muskingum,31,wilmington,24
2018-09-22,lenoir-rhyne,31,wingate,24
2018-09-22,minn st-mankato,31,winona st,21
2018-09-22,virginia union,27,winston-salem st,19
2018-09-22,kenyon,3,wittenberg,45
2018-09-22,depauw,21,wooster,24
2018-09-22,westfield st,42,worcester st,22
2018-09-22,springfield,17,wpi,14
2018-09-23,fort valley st,20,benedict,28
2018-09-27,urbana,20,charleston wv,14
2018-09-27,northern iowa,33,indiana st,0
2018-09-27,north carolina,10,miami fl,47
2018-09-27,east stroudsburg,10,millersville,11
2018-09-27,south carolina st,16,north carolina a&t,31
2018-09-27,lindsey wilson,0,presbyterian,10
2018-09-28,ucla,16,colorado,38
2018-09-28,princeton,45,columbia,10
2018-09-28,rhode island,23,harvard,16
2018-09-28,memphis,24,tulane,40
2018-09-29,incarnate word,44,abilene christian,34
2018-09-29,fort lewis,42,adams st,48
2018-09-29,nevada,28,air force,25
2018-09-29,louisiana-lafayette,14,alabama,56
2018-09-29,unc-charlotte,7,alabama-birmingham,28
2018-09-29,miles,24,albany st ga,30
2018-09-29,fdu-florham,48,albright,34
2018-09-29,albion,37,alma,34
2018-09-29,wilkes,34,alvernia,14
2018-09-29,hanover,55,anderson,8
2018-09-29,tarleton st,54,angelo st,33
2018-09-29,gallaudet,29,anna maria,9
2018-09-29,south alabama,7,appalachian st,52
2018-09-29,southern cal,24,arizona,20
2018-09-29,oregon st,24,arizona st,52
2018-09-29,harding,47,arkansas-monticello,21
2018-09-29,american int'l,9,assumption,54
2018-09-29,southern miss,13,auburn,24
2018-09-29,st john's mn,52,augsburg,0
2018-09-29,faulkner,20,ave maria,21
2018-09-29,greensboro,0,averett,54
2018-09-29,humboldt st,21,azusa pacific,37
2018-09-29,benedictine ks,23,baker,12
2018-09-29,kent st,24,ball st,52
2018-09-29,concordia wi,48,benedictine il,40
2018-09-29,austin,0,berry,61
2018-09-29,kansas wesleyan,70,bethany ks,24
2018-09-29,wash & jeff,27,bethany wv,20
2018-09-29,dixie st,41,black hills st,38
2018-09-29,mt st joseph,21,bluffton,7
2018-09-29,temple,35,boston college,45
2018-09-29,amherst,24,bowdoin,14
2018-09-29,winston-salem st,17,bowie st,20
2018-09-29,dakota wesleyan,13,briar cliff,20
2018-09-29,st john fisher,7,brockport st,49
2018-09-29,georgetown dc,7,brown,35
2018-09-29,army,42,buffalo,13
2018-09-29,hartwick,7,buffalo st,41
2018-09-29,morehead st,21,butler,24
2018-09-29,occidental,17,cal lutheran,55
2018-09-29,montana,48,cal poly slo,28
2018-09-29,oregon,42,california,24
2018-09-29,indiana pa,24,california pa,36
2018-09-29,north alabama,7,campbell,30
2018-09-29,baldwin wallace,45,capital,17
2018-09-29,bethel mn,48,carleton,0
2018-09-29,grove city,31,carnegie mellon,21
2018-09-29,illinois wesleyan,28,carroll wi,13
2018-09-29,elmhurst,7,carthage,63
2018-09-29,carson-newman,33,catawba,30
2018-09-29,coast guard,20,catholic,9
2018-09-29,pittsburgh,14,central florida,45
2018-09-29,buena vista,20,central ia,62
2018-09-29,graceland,35,central methodist,61
2018-09-29,missouri southern,7,central missouri,61
2018-09-29,benedict,24,central st oh,14
2018-09-29,west texas a&m,28,central washington,26
2018-09-29,western st co,22,chadron st,40
2018-09-29,fayetteville st,40,chowan,38
2018-09-29,cumberland tn,23,cincinnati christian u.,10
2018-09-29,la verne,24,claremont-mudd-scripps,37
2018-09-29,allen,6,clark atlanta,31
2018-09-29,syracuse,23,clemson,27
2018-09-29,nebraska wesleyan,28,coe,40
2018-09-29,middlebury,31,colby,14
2018-09-29,colorado mesa,31,colorado mines,72
2018-09-29,south dakota tech,14,colorado st-pueblo,41
2018-09-29,st thomas,46,concordia-moorhead,7
2018-09-29,cincinnati,49,connecticut,7
2018-09-29,chicago,49,cornell ia,0
2018-09-29,sacred heart,24,cornell ny,43
2018-09-29,reinhardt,27,cumberlands ky,10
2018-09-29,endicott,52,curry,22
2018-09-29,dickinson st,33,dakota st,27
2018-09-29,pennsylvania,14,dartmouth,37
2018-09-29,northern michigan,30,davenport,31
2018-09-29,alfred st,26,dean,44
2018-09-29,west florida,30,delta st,21
2018-09-29,wittenberg,68,denison,66
2018-09-29,ohio wesleyan,17,depauw,38
2018-09-29,susquehanna,30,dickinson,24
2018-09-29,concordia ne,19,dordt,38
2018-09-29,virginia tech,31,duke,14
2018-09-29,old dominion,35,east carolina,37
2018-09-29,sw oklahoma st,11,east central ok,18
2018-09-29,chattanooga,14,east tennessee st,17
2018-09-29,northern illinois,26,eastern michigan,23
2018-09-29,midwestern st,31,eastern new mexico,23
2018-09-29,gannon,24,edinboro,31
2018-09-29,st augustine's,24,elizabeth city st,17
2018-09-29,new hampshire,9,elon,30
2018-09-29,aurora,28,eureka,31
2018-09-29,ashland,21,ferris st,28
2018-09-29,mass maritime,20,fitchburg st,36
2018-09-29,arkansas-pine bluff,9,florida int'l,55
2018-09-29,central oklahoma,0,fort hays st,15
2018-09-29,virginia u-lynchburg,31,fort valley st,14
2018-09-29,rose-hulman,39,franklin,42
2018-09-29,toledo,27,fresno st,49
2018-09-29,western carolina,38,furman,44
2018-09-29,wofford,45,gardner-webb,14
2018-09-29,bethel tn,50,georgetown ky,49
2018-09-29,tennessee,12,georgia,38
2018-09-29,arkansas st,21,georgia southern,28
2018-09-29,louisiana-monroe,14,georgia st,46
2018-09-29,bowling green,17,georgia tech,63
2018-09-29,west virginia st,31,glenville st,17
2018-09-29,ripon,53,grinnell,7
2018-09-29,bridgewater va,30,guilford,28
2018-09-29,st olaf,41,hamline,7
2018-09-29,emory & henry,27,hampden-sydney,56
2018-09-29,charleston southern,48,hampton,14
2018-09-29,east texas baptist,17,hardin-simmons,59
2018-09-29,morningside,65,hastings,0
2018-09-29,sewanee,38,hendrix,31
2018-09-29,allegheny,52,hiram,20
2018-09-29,bucknell,19,holy cross,16
2018-09-29,trine,35,hope,25
2018-09-29,belhaven,20,howard payne,19
2018-09-29,portland st,7,idaho,20
2018-09-29,northern arizona,42,idaho st,56
2018-09-29,beloit,20,illinois college,63
2018-09-29,lincoln mo,17,indianapolis,41
2018-09-29,crown,7,iowa wesleyan,44
2018-09-29,alabama a&m,21,jackson st,16
2018-09-29,drake,41,jacksonville fl,9
2018-09-29,austin peay,32,jacksonville st,48
2018-09-29,ursinus,6,johns hopkins,52
2018-09-29,mcdaniel,24,juniata,21
2018-09-29,adrian,30,kalamazoo,31
2018-09-29,oklahoma st,48,kansas,28
2018-09-29,texas,19,kansas st,14
2018-09-29,montclair st,27,kean,0
2018-09-29,edward waters,23,keiser,27
2018-09-29,samford,10,kennesaw st,24
2018-09-29,south carolina,10,kentucky,24
2018-09-29,campbellsville,35,kentucky christian,27
2018-09-29,morehouse,23,kentucky st,21
2018-09-29,walsh,23,kentucky wesleyan,17
2018-09-29,st norbert,34,knox,0
2018-09-29,bloomsburg,10,kutztown,44
2018-09-29,central conn st,24,lafayette,31
2018-09-29,findlay,70,lake erie,7
2018-09-29,concordia il,28,lakeland,61
2018-09-29,wayland baptist,20,langston,31
2018-09-29,monmouth il,49,lawrence,0
2018-09-29,widener,27,lebanon valley,21
2018-09-29,tusculum,10,lenoir-rhyne,35
2018-09-29,mars hill,51,limestone,41
2018-09-29,johnson c. smith,50,lincoln pa,13
2018-09-29,pittsburg st,27,lindenwood,24
2018-09-29,concordia mi,71,lindenwood-belleville,0
2018-09-29,dubuque,49,loras,42
2018-09-29,florida st,28,louisville,24
2018-09-29,mississippi,16,lsu,45
2018-09-29,king's pa,29,lycoming,14
2018-09-29,ok panhandle st,16,lyon,29
2018-09-29,lake forest,27,macalester,28
2018-09-29,wpi,30,maine maritime,7
2018-09-29,hillsdale,45,malone,35
2018-09-29,earlham,0,manchester,69
2018-09-29,ohio northern,42,marietta,43
2018-09-29,dayton,17,marist,28
2018-09-29,st scholastica,21,martin luther,49
2018-09-29,sw minnesota st,54,mary,24
2018-09-29,southwestern tx,7,mary hardin-baylor,77
2018-09-29,brevard,3,maryville tn,29
2018-09-29,waldorf,55,mayville st,14
2018-09-29,stephen f. austin,10,mcneese st,17
2018-09-29,friends,21,mcpherson,37
2018-09-29,liu post,37,merrimack,20
2018-09-29,huntingdon al,34,methodist,48
2018-09-29,western michigan,40,miami oh,39
2018-09-29,central michigan,20,michigan st,31
2018-09-29,saginaw valley st,10,michigan tech,0
2018-09-29,peru st,24,midamerica nazarene,19
2018-09-29,florida atlantic,24,middle tennessee st,25
2018-09-29,jamestown,28,midland u.,35
2018-09-29,augustana il,27,millikin,28
2018-09-29,rhodes,24,millsaps,21
2018-09-29,st cloud st,10,minn st-mankato,45
2018-09-29,augustana sd,48,minnesota-crookston,3
2018-09-29,concordia-st paul,3,minnesota-duluth,32
2018-09-29,castleton,33,misericordia,52
2018-09-29,valdosta st,63,mississippi college,42
2018-09-29,florida,13,mississippi st,6
2018-09-29,illinois st,21,missouri st,24
2018-09-29,grand view,20,missouri valley,13
2018-09-29,washburn,7,missouri western,38
2018-09-29,merchant marine,24,mit,31
2018-09-29,wagner,47,monmouth nj,54
2018-09-29,eastern washington,34,montana st,17
2018-09-29,gettysburg,23,moravian,59
2018-09-29,alfred,27,morrisville st,22
2018-09-29,franklin & marshall,21,muhlenberg,42
2018-09-29,tennessee-martin,38,murray st,45
2018-09-29,john carroll,44,muskingum,7
2018-09-29,purdue,42,nebraska,28
2018-09-29,bentley,27,new haven,31
2018-09-29,liberty,52,new mexico,43
2018-09-29,lamar,27,nicholls st,50
2018-09-29,u of new england,24,nichols,42
2018-09-29,delaware st,28,norfolk st,54
2018-09-29,florida a&m,55,north carolina central,14
2018-09-29,virginia,21,north carolina st,35
2018-09-29,lagrange,14,north carolina wesleyan,35
2018-09-29,wheaton,52,north central,30
2018-09-29,south dakota st,17,north dakota st,21
2018-09-29,west alabama,16,north greenville,20
2018-09-29,washington mo,44,north park,21
2018-09-29,louisiana tech,29,north texas,27
2018-09-29,nebraska-kearney,49,northeastern st ok,7
2018-09-29,north dakota,38,northern colorado,13
2018-09-29,winona st,22,northern st sd,15
2018-09-29,michigan,20,northwestern,17
2018-09-29,doane,25,northwestern ia,28
2018-09-29,macmurray,15,northwestern mn,13
2018-09-29,grand valley st,52,northwood,7
2018-09-29,springfield,33,norwich,16
2018-09-29,stanford,17,notre dame,38
2018-09-29,west liberty,21,notre dame oh,55
2018-09-29,emporia st,0,nw missouri st,41
2018-09-29,alderson broaddus,27,ohio dominican,66
2018-09-29,massachusetts,42,ohio u.,58
2018-09-29,baylor,33,oklahoma,66
2018-09-29,southern arkansas,55,oklahoma baptist,45
2018-09-29,finlandia,7,olivet,72
2018-09-29,tabor,14,ottawa ks,34
2018-09-29,mount union,56,otterbein,14
2018-09-29,arkansas tech,7,ouachita baptist,24
2018-09-29,stonehill,30,pace,51
2018-09-29,george fox,13,pacific or,19
2018-09-29,ohio state,27,penn state,26
2018-09-29,worcester st,6,plymouth st,38
2018-09-29,pikeville,38,point u.,31
2018-09-29,redlands,15,pomona-pitzer,13
2018-09-29,grambling st,16,prairie view a&m,22
2018-09-29,pacific lutheran,21,puget sound,28
2018-09-29,mckendree,48,quincy,14
2018-09-29,james madison,63,richmond,10
2018-09-29,christopher newport,39,rowan,6
2018-09-29,indiana,24,rutgers,17
2018-09-29,western new england,41,salve regina,14
2018-09-29,central arkansas,31,sam houston st,34
2018-09-29,stetson,10,san diego,49
2018-09-29,hawai`i,44,san josé st,41
2018-09-29,bethune-cookman,35,savannah st,20
2018-09-29,northwestern st,17,se louisiana,24
2018-09-29,nw oklahoma st,9,se oklahoma st,37
2018-09-29,clarion,19,seton hill,16
2018-09-29,ferrum,38,shenandoah,21
2018-09-29,concord,21,shepherd,61
2018-09-29,west georgia,58,shorter,27
2018-09-29,minot st,14,sioux falls,56
2018-09-29,mercyhurst,21,slippery rock,41
2018-09-29,houston baptist,27,smu,63
2018-09-29,st anselm,7,southern conn st,43
2018-09-29,south dakota,31,southern illinois,24
2018-09-29,henderson st,24,southern nazarene,10
2018-09-29,alcorn st,20,southern u.,3
2018-09-29,wesley,28,southern virginia,7
2018-09-29,avila,49,southwestern ks,51
2018-09-29,st ambrose,33,st francis il,19
2018-09-29,marian in,37,st francis in,28
2018-09-29,wv wesleyan,3,st francis pa,59
2018-09-29,thomas more,48,st lawrence,12
2018-09-29,sterling,44,st mary ks,12
2018-09-29,delaware valley,31,stevenson,20
2018-09-29,villanova,27,stony brook,29
2018-09-29,louisiana college,49,sul ross st,16
2018-09-29,husson,35,suny-maritime,21
2018-09-29,ottawa az,34,sw assem of god,56
2018-09-29,missouri s&t,48,sw baptist,23
2018-09-29,lock haven,6,tamu-commerce,68
2018-09-29,new mexico highlands,30,tamu-kingsville,33
2018-09-29,st xavier,49,taylor,36
2018-09-29,iowa st,14,tcu,17
2018-09-29,eastern illinois,52,tennessee tech,38
2018-09-29,arkansas,17,texas a&m,24
2018-09-29,arizona christian,31,texas college,27
2018-09-29,mcmurry,7,texas lutheran,65
2018-09-29,west virginia,42,texas tech,34
2018-09-29,western new mexico,20,texas-permian basin,21
2018-09-29,utep,21,texas-san antonio,30
2018-09-29,waynesburg,24,thiel,21
2018-09-29,the citadel,27,towson,44
2018-09-29,olivet nazarene,77,trinity int'l,28
2018-09-29,birmingham-southern,17,trinity tx,24
2018-09-29,coastal carolina,21,troy,45
2018-09-29,william jewell,20,truman st,27
2018-09-29,bates,14,tufts,47
2018-09-29,lane,8,tuskegee,17
2018-09-29,newberry,20,unc-pembroke,0
2018-09-29,minn st-moorhead,17,upper iowa,13
2018-09-29,cortland st,45,utica,38
2018-09-29,uw-whitewater,30,uw-la crosse,7
2018-09-29,uw-oshkosh,48,uw-river falls,14
2018-09-29,uw-platteville,20,uw-stevens point,6
2018-09-29,uw-eau claire,20,uw-stout,26
2018-09-29,presentation,37,valley city st,30
2018-09-29,davidson,40,valparaiso,35
2018-09-29,tennessee st,27,vanderbilt,31
2018-09-29,shaw,17,virginia st,34
2018-09-29,livingstone,19,virginia union,52
2018-09-29,fairmont st,24,virginia-wise,6
2018-09-29,mercer,48,vmi,38
2018-09-29,wooster,20,wabash,48
2018-09-29,rice,24,wake forest,56
2018-09-29,simpson,37,wartburg,36
2018-09-29,brigham young,7,washington,35
2018-09-29,randolph-macon,23,washington and lee,7
2018-09-29,utah,24,washington st,28
2018-09-29,tiffin,27,wayne st mi,13
2018-09-29,bemidji st,27,wayne st ne,10
2018-09-29,southeastern fl,20,webber int'l,17
2018-09-29,hamilton,33,wesleyan,29
2018-09-29,shippensburg,21,west chester,28
2018-09-29,umass-dartmouth,27,western conn st,40
2018-09-29,youngstown st,38,western illinois,45
2018-09-29,marshall,20,western kentucky,17
2018-09-29,simon fraser,13,western oregon,54
2018-09-29,bridgewater st ma,31,westfield st,14
2018-09-29,greenville,24,westminster mo,20
2018-09-29,case western reserve,35,westminster pa,14
2018-09-29,chapman,54,whittier,14
2018-09-29,linfield,14,whitworth,19
2018-09-29,lewis & clark or,39,willamette,21
2018-09-29,colgate,23,william & mary,0
2018-09-29,salisbury,42,william paterson,0
2018-09-29,evangel,28,william penn,14
2018-09-29,trinity ct,16,williams,21
2018-09-29,heidelberg,44,wilmington,13
2018-09-29,florida tech,26,wingate,23
2018-09-29,rockford,20,wisconsin lutheran,26
2018-09-29,boise st,34,wyoming,14
2018-09-29,maine,14,yale,35
2018-10-04,notre dame oh,24,fairmont st,21
2018-10-04,tulsa,26,houston,41
2018-10-04,georgia st,20,troy,37
2018-10-05,plymouth st,13,bridgewater st ma,19
2018-10-05,utah st,45,brigham young,20
2018-10-05,dean,16,husson,48
2018-10-05,georgia tech,66,louisville,31
2018-10-05,middle tennessee st,34,marshall,24
2018-10-05,dartmouth,41,yale,18
2018-10-06,chadron st,62,adams st,65
2018-10-06,olivet,50,adrian,22
2018-10-06,navy,7,air force,35
2018-10-06,miami oh,41,akron,17
2018-10-06,hope,29,albion,24
2018-10-06,alabama st,28,alcorn st,25
2018-10-06,lake erie,27,alderson broaddus,55
2018-10-06,suny-maritime,55,alfred st,14
2018-10-06,california,17,arizona,24
2018-10-06,alabama,65,arkansas,31
2018-10-06,arkansas-monticello,34,arkansas tech,16
2018-10-06,jackson st,30,arkansas-pine bluff,27
2018-10-06,saginaw valley st,17,ashland,21
2018-10-06,north central,48,augustana il,10
2018-10-06,minnesota-duluth,28,augustana sd,17
2018-10-06,centre,38,austin,20
2018-10-06,tennessee st,34,austin peay,49
2018-10-06,southeastern fl,20,ave maria,23
2018-10-06,central washington,45,azusa pacific,31
2018-10-06,northern illinois,24,ball st,16
2018-10-06,williams,31,bates,7
2018-10-06,kansas st,34,baylor,37
2018-10-06,mcmurry,27,belhaven,20
2018-10-06,macalester,42,beloit,26
2018-10-06,sioux falls,21,bemidji st,25
2018-10-06,virginia u-lynchburg,16,benedict,30
2018-10-06,central methodist,0,benedictine ks,57
2018-10-06,sewanee,3,berry,44
2018-10-06,mcpherson,42,bethel ks,56
2018-10-06,st john's mn,34,bethel mn,16
2018-10-06,mississippi valley st,27,bethune-cookman,41
2018-10-06,hendrix,41,birmingham-southern,57
2018-10-06,west chester,17,bloomsburg,14
2018-10-06,allen,0,bluefield va,45
2018-10-06,san diego st,19,boise st,13
2018-10-06,tufts,28,bowdoin,0
2018-10-06,methodist,36,brevard,41
2018-10-06,washington and lee,30,bridgewater va,20
2018-10-06,colgate,27,bucknell,3
2018-10-06,loras,44,buena vista,40
2018-10-06,alfred,51,buffalo st,7
2018-10-06,wagner,3,campbell,49
2018-10-06,bethel tn,49,campbellsville,13
2018-10-06,hamline,26,carleton,42
2018-10-06,limestone,24,carson-newman,52
2018-10-06,anna maria,31,castleton,24
2018-10-06,albany st ga,35,catawba,21
2018-10-06,houston baptist,35,central arkansas,66
2018-10-06,smu,20,central florida,48
2018-10-06,buffalo,34,central michigan,24
2018-10-06,central missouri,26,central oklahoma,33
2018-10-06,wofford,21,chattanooga,10
2018-10-06,bowie st,23,chowan,42
2018-10-06,salisbury,27,christopher newport,24
2018-10-06,tulane,21,cincinnati,37
2018-10-06,cal lutheran,10,claremont-mudd-scripps,17
2018-10-06,california pa,41,clarion,27
2018-10-06,wesleyan,28,colby,20
2018-10-06,carroll mt,7,coll of idaho,28
2018-10-06,arizona st,21,colorado,28
2018-10-06,new mexico highlands,3,colorado st-pueblo,48
2018-10-06,marist,24,columbia,34
2018-10-06,glenville st,41,concord,35
2018-10-06,aurora,35,concordia il,30
2018-10-06,st francis in,3,concordia mi,7
2018-10-06,dakota wesleyan,9,concordia ne,14
2018-10-06,lakeland,0,concordia wi,17
2018-10-06,northern st sd,35,concordia-st paul,28
2018-10-06,illinois college,47,cornell ia,10
2018-10-06,harvard,24,cornell ny,28
2018-10-06,morrisville st,14,cortland st,51
2018-10-06,georgetown ky,13,cumberland tn,7
2018-10-06,valley city st,27,dakota st,16
2018-10-06,jacksonville fl,37,davidson,44
2018-10-06,valparaiso,20,dayton,53
2018-10-06,franklin,55,defiance,28
2018-10-06,north carolina a&t,34,delaware st,6
2018-10-06,wabash,10,denison,34
2018-10-06,hastings,22,doane,19
2018-10-06,butler,6,drake,36
2018-10-06,luther,19,dubuque,42
2018-10-06,bryant,21,duquesne,20
2018-10-06,kutztown,35,east stroudsburg,33
2018-10-06,gardner-webb,0,east tennessee st,45
2018-10-06,howard payne,28,east texas baptist,54
2018-10-06,murray st,48,eastern illinois,41
2018-10-06,jacksonville st,56,eastern kentucky,7
2018-10-06,southern utah,17,eastern washington,55
2018-10-06,washington mo,23,elmhurst,10
2018-10-06,thomas more,41,emory & henry,27
2018-10-06,fort hays st,24,emporia st,28
2018-10-06,nichols,14,endicott,45
2018-10-06,wisconsin lutheran,35,eureka,54
2018-10-06,keiser,26,faulkner,22
2018-10-06,michigan tech,24,ferris st,42
2018-10-06,hillsdale,20,findlay,17
2018-10-06,kalamazoo,56,finlandia,7
2018-10-06,lsu,19,florida,27
2018-10-06,norfolk st,0,florida a&m,17
2018-10-06,old dominion,33,florida atlantic,52
2018-10-06,mississippi college,24,florida tech,31
2018-10-06,georgetown dc,23,fordham,11
2018-10-06,colorado mesa,31,fort lewis,24
2018-10-06,clark atlanta,21,fort valley st,19
2018-10-06,fitchburg st,7,framingham st,26
2018-10-06,johns hopkins,42,franklin & marshall,12
2018-10-06,bethany ks,34,friends,48
2018-10-06,seton hill,28,gannon,48
2018-10-06,bethany wv,26,geneva,20
2018-10-06,whitworth,38,george fox,14
2018-10-06,vanderbilt,13,georgia,41
2018-10-06,south alabama,13,georgia southern,48
2018-10-06,juniata,17,gettysburg,33
2018-10-06,evangel,34,graceland,17
2018-10-06,ok panhandle st,7,grambling st,62
2018-10-06,dixie st,14,grand valley st,35
2018-10-06,midamerica nazarene,28,grand view,56
2018-10-06,north carolina wesleyan,38,greensboro,0
2018-10-06,westminster pa,33,grove city,36
2018-10-06,concordia-moorhead,14,gustavus adolphus,27
2018-10-06,trinity ct,44,hamilton,7
2018-10-06,lane,8,hampton,41
2018-10-06,earlham,17,hanover,83
2018-10-06,ouachita baptist,7,harding,3
2018-10-06,brockport st,55,hartwick,7
2018-10-06,wyoming,13,hawai`i,17
2018-10-06,marietta,38,heidelberg,34
2018-10-06,oklahoma baptist,21,henderson st,56
2018-10-06,union ny,28,hobart,29
2018-10-06,simon fraser,16,humboldt st,23
2018-10-06,idaho,28,idaho st,62
2018-10-06,western illinois,16,illinois st,33
2018-10-06,carthage,34,illinois wesleyan,40
2018-10-06,se louisiana,34,incarnate word,52
2018-10-06,slippery rock,30,indiana pa,27
2018-10-06,st francis il,34,indiana wesleyan,35
2018-10-06,martin luther,28,iowa wesleyan,21
2018-10-06,rpi,10,ithaca,9
2018-10-06,elon,27,james madison,24
2018-10-06,briar cliff,32,jamestown,34
2018-10-06,capital,0,john carroll,44
2018-10-06,winston-salem st,34,johnson c. smith,14
2018-10-06,st mary ks,0,kansas wesleyan,56
2018-10-06,presbyterian,0,kennesaw st,56
2018-10-06,ohio u.,27,kent st,26
2018-10-06,widener,41,king's pa,25
2018-10-06,lake forest,35,knox,0
2018-10-06,pomona-pitzer,34,la verne,7
2018-10-06,averett,38,lagrange,14
2018-10-06,chicago,49,lawrence,0
2018-10-06,puget sound,34,lewis & clark or,22
2018-10-06,quincy,14,lincoln mo,13
2018-10-06,cincinnati christian u.,0,lindsey wilson,73
2018-10-06,willamette,0,linfield,59
2018-10-06,st augustine's,26,livingstone,15
2018-10-06,millersville,24,lock haven,6
2018-10-06,texas lutheran,41,louisiana college,36
2018-10-06,alabama-birmingham,28,louisiana tech,7
2018-10-06,westminster mo,14,macmurray,19
2018-10-06,villanova,10,maine,13
2018-10-06,mit,35,maine maritime,0
2018-10-06,tusculum,31,mars hill,28
2018-10-06,hardin-simmons,0,mary hardin-baylor,26
2018-10-06,huntingdon al,13,maryville tn,42
2018-10-06,westfield st,38,mass maritime,24
2018-10-06,south florida,58,massachusetts,42
2018-10-06,dickinson,27,mcdaniel,20
2018-10-06,truman st,45,mckendree,38
2018-10-06,abilene christian,21,mcneese st,24
2018-10-06,connecticut,14,memphis,55
2018-10-06,norwich,24,merchant marine,33
2018-10-06,edinboro,6,mercyhurst,24
2018-10-06,florida st,27,miami fl,28
2018-10-06,maryland,21,michigan,42
2018-10-06,northwestern,29,michigan st,19
2018-10-06,amherst,21,middlebury,0
2018-10-06,morningside,77,midland u.,21
2018-10-06,central st oh,20,miles,41
2018-10-06,carroll wi,10,millikin,55
2018-10-06,minn st-mankato,42,minn st-moorhead,20
2018-10-06,iowa,48,minnesota,31
2018-10-06,crown,33,minnesota-morris,37
2018-10-06,upper iowa,44,minot st,9
2018-10-06,alvernia,33,misericordia,45
2018-10-06,louisiana-monroe,21,mississippi,70
2018-10-06,auburn,9,mississippi st,23
2018-10-06,lindenwood-belleville,14,missouri baptist,42
2018-10-06,indianapolis,24,missouri s&t,17
2018-10-06,missouri western,33,missouri southern,10
2018-10-06,culver-stockton,16,missouri valley,26
2018-10-06,grinnell,0,monmouth il,55
2018-10-06,portland st,22,montana,20
2018-10-06,eastern oregon,58,montana st-northern,24
2018-10-06,montana tech,19,montana-western,32
